;time;be_de;be_fr;de_fr
0;20200101_0000;632.0;0.0;0.0
1;20200101_0100;649.3;0.0;0.0
2;20200101_0200;635.2;0.0;0.0
3;20200101_0300;593.8;0.0;0.0
4;20200101_0400;565.6;0.0;0.0
5;20200101_0500;543.2;0.0;0.0
6;20200101_0600;145.5;0.0;0.0
7;20200101_0700;732.2;0.0;0.0
8;20200101_0800;558.4;0.0;0.0
9;20200101_0900;644.0;0.0;0.0
10;20200101_1000;392.0;27.2;27.2
11;20200101_1100;378.5;139.0;139.0
12;20200101_1200;396.5;239.0;239.0
13;20200101_1300;375.9;341.7;341.7
14;20200101_1400;360.1;428.6;468.7
15;20200101_1500;272.1;466.5;533.5
16;20200101_1600;244.8;388.3;469.8
17;20200101_1700;386.3;500.0;500.0
18;20200101_1800;502.7;406.1;375.6
19;20200101_1900;407.5;218.3;206.7
20;20200101_2000;301.2;111.9;111.5
21;20200101_2100;266.0;151.5;173.3
22;20200101_2200;398.0;139.2;111.1
23;20200101_2300;436.4;169.3;127.0
24;20200102_0000;595.4;163.1;94.1
25;20200102_0100;416.3;162.2;144.0
26;20200102_0200;403.9;150.5;142.5
27;20200102_0300;432.3;151.6;106.1
28;20200102_0400;668.6;161.2;43.3
29;20200102_0500;642.7;108.6;26.3
30;20200102_0600;662.9;67.2;15.7
31;20200102_0700;736.6;1.3;1.2
32;20200102_0800;846.3;0.0;0.0
33;20200102_0900;806.2;201.4;77.0
34;20200102_1000;673.0;252.1;92.9
35;20200102_1100;794.6;109.1;29.2
36;20200102_1200;709.0;0.0;0.0
37;20200102_1300;818.1;0.0;0.0
38;20200102_1400;855.9;0.0;0.0
39;20200102_1500;757.9;0.0;0.0
40;20200102_1600;875.3;23.1;5.2
41;20200102_1700;386.5;150.9;143.1
42;20200102_1800;489.7;216.1;182.5
43;20200102_1900;860.4;198.7;87.9
44;20200102_2000;904.1;72.0;16.0
45;20200102_2100;768.6;0.0;0.0
46;20200102_2200;239.7;0.0;0.0
47;20200102_2300;315.1;0.0;0.0
48;20200103_0000;308.9;0.0;0.0
49;20200103_0100;721.6;0.0;0.0
50;20200103_0200;671.5;0.0;0.0
51;20200103_0300;653.7;0.0;0.0
52;20200103_0400;595.5;0.0;0.0
53;20200103_0500;543.0;0.0;0.0
54;20200103_0600;166.5;0.0;0.0
55;20200103_0700;758.2;0.0;0.0
56;20200103_0800;0.0;0.0;0.0
57;20200103_0900;0.0;0.0;0.0
58;20200103_1000;930.7;18.9;9.5
59;20200103_1100;939.1;55.8;27.4
60;20200103_1200;945.3;0.0;0.0
61;20200103_1300;684.4;275.7;197.7
62;20200103_1400;780.6;0.0;0.0
63;20200103_1500;702.4;57.5;52.6
64;20200103_1600;327.2;156.3;154.9
65;20200103_1700;356.3;500.0;500.0
66;20200103_1800;384.7;451.7;534.2
67;20200103_1900;353.8;329.4;500.0
68;20200103_2000;299.8;295.5;395.6
69;20200103_2100;300.6;199.6;224.4
70;20200103_2200;445.1;181.8;169.4
71;20200103_2300;448.8;378.7;247.8
72;20200104_0000;412.1;468.3;493.0
73;20200104_0100;387.4;444.6;476.4
74;20200104_0200;372.8;427.9;460.9
75;20200104_0300;366.8;421.6;454.5
76;20200104_0400;220.6;390.7;538.9
77;20200104_0500;225.1;393.8;606.1
78;20200104_0600;248.5;414.2;585.8
79;20200104_0700;363.7;317.8;329.0
80;20200104_0800;301.5;195.3;222.9
81;20200104_0900;306.6;99.3;99.3
82;20200104_1000;0.0;0.0;0.0
83;20200104_1100;0.0;0.0;0.0
84;20200104_1200;593.6;262.6;219.8
85;20200104_1300;0.0;0.0;0.0
86;20200104_1400;840.5;0.0;0.0
87;20200104_1500;765.8;0.0;0.0
88;20200104_1600;394.2;349.1;312.0
89;20200104_1700;260.5;87.8;82.4
90;20200104_1800;253.0;152.8;174.0
91;20200104_1900;195.8;0.0;0.0
92;20200104_2000;202.0;0.0;0.0
93;20200104_2100;259.2;0.0;0.0
94;20200104_2200;334.0;0.0;0.0
95;20200104_2300;590.7;0.0;0.0
96;20200105_0000;591.1;0.0;0.0
97;20200105_0100;565.9;0.0;0.0
98;20200105_0200;567.7;0.0;0.0
99;20200105_0300;593.0;0.0;0.0
100;20200105_0400;668.0;0.0;0.0
101;20200105_0500;618.8;0.0;0.0
102;20200105_0600;536.5;0.0;0.0
103;20200105_0700;801.9;0.0;0.0
104;20200105_0800;760.4;273.0;188.7
105;20200105_0900;0.0;0.0;0.0
106;20200105_1000;0.0;0.0;0.0
107;20200105_1100;861.9;0.0;0.0
108;20200105_1200;873.0;0.0;0.0
109;20200105_1300;846.6;0.0;0.0
110;20200105_1400;0.0;0.0;0.0
111;20200105_1500;824.6;0.0;0.0
112;20200105_1600;23.2;14.4;38.2
113;20200105_1700;429.3;329.3;329.3
114;20200105_1800;332.2;394.2;394.2
115;20200105_1900;349.3;309.3;381.2
116;20200105_2000;495.6;434.3;383.0
117;20200105_2100;561.5;385.0;146.2
118;20200105_2200;689.3;92.0;27.1
119;20200105_2300;662.0;0.0;0.0
120;20200106_0000;582.6;0.0;0.0
121;20200106_0100;628.1;0.0;0.0
122;20200106_0200;595.2;0.0;0.0
123;20200106_0300;504.5;0.0;0.0
124;20200106_0400;369.0;0.0;0.0
125;20200106_0500;518.1;0.0;0.0
126;20200106_0600;103.7;0.0;0.0
127;20200106_0700;586.8;0.0;0.0
128;20200106_0800;782.7;0.0;0.0
129;20200106_0900;0.0;0.0;0.0
130;20200106_1000;0.0;0.0;0.0
131;20200106_1100;0.0;0.0;0.0
132;20200106_1200;700.4;0.0;0.0
133;20200106_1300;298.3;0.0;0.0
134;20200106_1400;638.6;0.0;0.0
135;20200106_1500;602.3;0.0;0.0
136;20200106_1600;218.5;87.6;29.4
137;20200106_1700;336.7;195.2;160.7
138;20200106_1800;319.8;132.8;95.3
139;20200106_1900;530.4;161.8;47.7
140;20200106_2000;396.7;56.1;52.5
141;20200106_2100;379.0;0.0;0.0
142;20200106_2200;480.2;0.0;0.0
143;20200106_2300;760.0;0.0;0.0
144;20200107_0000;695.4;0.0;0.0
145;20200107_0100;693.7;0.0;0.0
146;20200107_0200;686.2;0.0;0.0
147;20200107_0300;643.0;0.0;0.0
148;20200107_0400;493.5;0.0;0.0
149;20200107_0500;425.4;0.0;0.0
150;20200107_0600;316.3;0.0;0.0
151;20200107_0700;592.8;0.0;0.0
152;20200107_0800;658.6;155.6;93.7
153;20200107_0900;0.0;0.0;0.0
154;20200107_1000;0.0;0.0;0.0
155;20200107_1100;0.0;0.0;0.0
156;20200107_1200;517.3;337.6;247.6
157;20200107_1300;645.7;0.0;0.0
158;20200107_1400;637.4;0.0;0.0
159;20200107_1500;765.0;0.0;0.0
160;20200107_1600;189.0;0.0;0.0
161;20200107_1700;575.8;0.0;0.0
162;20200107_1800;368.7;0.0;0.0
163;20200107_1900;407.4;25.6;18.6
164;20200107_2000;383.5;0.0;0.0
165;20200107_2100;299.8;0.0;0.0
166;20200107_2200;271.5;0.0;0.0
167;20200107_2300;675.2;0.0;0.0
168;20200108_0000;729.9;0.0;0.0
169;20200108_0100;665.5;0.0;0.0
170;20200108_0200;650.2;0.0;0.0
171;20200108_0300;627.1;0.0;0.0
172;20200108_0400;164.5;84.2;94.0
173;20200108_0500;0.0;0.0;0.0
174;20200108_0600;0.0;0.0;0.0
175;20200108_0700;528.1;0.0;0.0
176;20200108_0800;785.1;0.0;0.0
177;20200108_0900;0.0;0.0;0.0
178;20200108_1000;0.0;0.0;0.0
179;20200108_1100;0.0;0.0;0.0
180;20200108_1200;889.0;0.0;0.0
181;20200108_1300;0.0;0.0;0.0
182;20200108_1400;0.0;0.0;0.0
183;20200108_1500;614.2;0.0;0.0
184;20200108_1600;201.0;0.0;0.0
185;20200108_1700;325.7;0.0;0.0
186;20200108_1800;420.6;0.0;0.0
187;20200108_1900;441.6;0.0;0.0
188;20200108_2000;384.1;0.0;0.0
189;20200108_2100;289.9;0.0;0.0
190;20200108_2200;277.2;0.0;0.0
191;20200108_2300;653.4;0.0;0.0
192;20200109_0000;665.9;0.0;0.0
193;20200109_0100;679.8;0.0;0.0
194;20200109_0200;660.1;0.0;0.0
195;20200109_0300;603.4;0.0;0.0
196;20200109_0400;454.2;0.0;0.0
197;20200109_0500;505.3;0.0;0.0
198;20200109_0600;246.7;0.0;0.0
199;20200109_0700;581.2;0.0;0.0
200;20200109_0800;826.7;0.0;0.0
201;20200109_0900;853.1;0.0;0.0
202;20200109_1000;518.2;245.0;229.1
203;20200109_1100;0.0;0.0;0.0
204;20200109_1200;0.0;0.0;0.0
205;20200109_1300;355.4;116.0;116.0
206;20200109_1400;284.1;185.6;234.2
207;20200109_1500;293.5;333.9;405.0
208;20200109_1600;281.1;463.7;536.2
209;20200109_1700;344.4;466.9;466.9
210;20200109_1800;367.4;231.1;226.6
211;20200109_1900;340.9;192.8;184.3
212;20200109_2000;356.4;193.7;182.1
213;20200109_2100;506.5;60.1;14.9
214;20200109_2200;545.0;0.0;0.0
215;20200109_2300;479.1;0.0;0.0
216;20200110_0000;566.3;0.0;0.0
217;20200110_0100;569.8;0.0;0.0
218;20200110_0200;543.0;0.0;0.0
219;20200110_0300;471.8;0.0;0.0
220;20200110_0400;509.1;0.0;0.0
221;20200110_0500;306.5;0.0;0.0
222;20200110_0600;179.6;0.0;0.0
223;20200110_0700;584.6;0.0;0.0
224;20200110_0800;0.0;0.0;0.0
225;20200110_0900;0.0;0.0;0.0
226;20200110_1000;903.0;9.2;4.5
227;20200110_1100;918.8;13.1;6.5
228;20200110_1200;0.0;0.0;0.0
229;20200110_1300;0.0;0.0;0.0
230;20200110_1400;680.2;342.9;217.8
231;20200110_1500;731.6;0.0;0.0
232;20200110_1600;804.9;123.1;28.4
233;20200110_1700;518.7;159.5;110.9
234;20200110_1800;794.1;159.5;58.3
235;20200110_1900;432.2;102.9;43.5
236;20200110_2000;355.4;169.1;40.0
237;20200110_2100;234.5;152.6;43.2
238;20200110_2200;251.9;0.0;0.0
239;20200110_2300;250.1;6.7;6.3
240;20200111_0000;252.8;0.0;0.0
241;20200111_0100;351.3;20.9;19.5
242;20200111_0200;313.4;39.2;36.6
243;20200111_0300;655.3;0.0;0.0
244;20200111_0400;547.2;93.2;84.0
245;20200111_0500;426.8;243.9;68.8
246;20200111_0600;371.5;360.8;351.9
247;20200111_0700;341.7;351.6;373.7
248;20200111_0800;319.0;430.9;506.2
249;20200111_0900;268.0;366.6;477.2
250;20200111_1000;255.8;379.5;500.0
251;20200111_1100;266.2;383.9;500.0
252;20200111_1200;264.4;324.2;423.2
253;20200111_1300;306.1;352.6;352.6
254;20200111_1400;337.7;290.2;309.4
255;20200111_1500;368.5;339.5;356.7
256;20200111_1600;432.0;468.3;460.6
257;20200111_1700;331.8;472.1;472.1
258;20200111_1800;360.7;269.3;385.2
259;20200111_1900;318.3;186.4;200.9
260;20200111_2000;264.6;108.6;37.4
261;20200111_2100;197.7;32.6;32.6
262;20200111_2200;231.1;0.0;0.0
263;20200111_2300;311.3;0.0;0.0
264;20200112_0000;533.3;0.0;0.0
265;20200112_0100;722.6;0.0;0.0
266;20200112_0200;766.6;0.0;0.0
267;20200112_0300;773.6;0.0;0.0
268;20200112_0400;725.0;0.0;0.0
269;20200112_0500;646.0;0.0;0.0
270;20200112_0600;561.8;0.0;0.0
271;20200112_0700;0.0;0.0;0.0
272;20200112_0800;873.4;121.0;60.7
273;20200112_0900;0.0;0.0;0.0
274;20200112_1000;780.7;301.4;242.9
275;20200112_1100;806.8;270.5;216.6
276;20200112_1200;861.9;0.0;0.0
277;20200112_1300;0.0;0.0;0.0
278;20200112_1400;0.0;0.0;0.0
279;20200112_1500;843.9;0.0;0.0
280;20200112_1600;410.0;100.0;60.9
281;20200112_1700;347.1;171.1;160.2
282;20200112_1800;315.3;188.2;180.2
283;20200112_1900;346.6;194.1;187.3
284;20200112_2000;362.3;169.4;156.8
285;20200112_2100;397.3;191.2;180.5
286;20200112_2200;392.2;137.5;128.0
287;20200112_2300;343.8;153.5;142.7
288;20200113_0000;269.8;148.6;97.6
289;20200113_0100;254.8;114.8;59.8
290;20200113_0200;538.9;49.9;46.2
291;20200113_0300;598.5;0.0;0.0
292;20200113_0400;542.2;0.0;0.0
293;20200113_0500;243.9;134.6;90.9
294;20200113_0600;294.8;433.8;437.6
295;20200113_0700;459.4;293.8;188.2
296;20200113_0800;337.2;186.6;191.2
297;20200113_0900;312.3;126.9;126.9
298;20200113_1000;300.6;111.7;111.7
299;20200113_1100;333.1;115.4;115.4
300;20200113_1200;516.4;109.7;98.7
301;20200113_1300;382.5;125.6;125.6
302;20200113_1400;613.6;84.7;35.5
303;20200113_1500;457.9;263.5;132.4
304;20200113_1600;254.5;174.0;278.7
305;20200113_1700;373.0;190.1;177.3
306;20200113_1800;296.6;111.0;104.2
307;20200113_1900;291.1;78.1;72.0
308;20200113_2000;469.4;0.0;0.0
309;20200113_2100;442.6;0.0;0.0
310;20200113_2200;334.3;0.0;0.0
311;20200113_2300;261.6;0.0;0.0
312;20200114_0000;642.3;0.0;0.0
313;20200114_0100;568.5;0.0;0.0
314;20200114_0200;531.7;0.0;0.0
315;20200114_0300;465.4;0.0;0.0
316;20200114_0400;428.2;0.0;0.0
317;20200114_0500;569.1;0.0;0.0
318;20200114_0600;34.7;0.0;0.0
319;20200114_0700;505.9;0.0;0.0
320;20200114_0800;658.4;0.0;0.0
321;20200114_0900;689.2;0.0;0.0
322;20200114_1000;0.0;0.0;0.0
323;20200114_1100;882.8;0.0;0.0
324;20200114_1200;1040.0;54.1;26.4
325;20200114_1300;0.0;0.0;0.0
326;20200114_1400;971.8;42.0;21.4
327;20200114_1500;751.2;0.0;0.0
328;20200114_1600;325.7;129.3;121.8
329;20200114_1700;504.0;528.6;365.4
330;20200114_1800;496.8;542.4;457.6
331;20200114_1900;410.4;413.1;389.7
332;20200114_2000;449.9;570.7;429.3
333;20200114_2100;294.8;386.1;386.1
334;20200114_2200;262.9;165.8;381.4
335;20200114_2300;319.9;192.7;318.5
336;20200115_0000;448.0;318.4;170.1
337;20200115_0100;419.3;250.1;161.6
338;20200115_0200;437.8;59.2;55.1
339;20200115_0300;576.5;50.6;47.3
340;20200115_0400;377.9;283.3;124.9
341;20200115_0500;202.8;53.1;49.7
342;20200115_0600;330.0;102.5;111.2
343;20200115_0700;439.7;84.0;34.7
344;20200115_0800;450.4;0.0;0.0
345;20200115_0900;361.7;39.9;39.9
346;20200115_1000;341.8;168.0;168.0
347;20200115_1100;318.6;191.3;227.4
348;20200115_1200;329.8;207.7;242.4
349;20200115_1300;334.9;194.4;194.4
350;20200115_1400;307.7;265.0;342.9
351;20200115_1500;299.2;310.4;378.8
352;20200115_1600;310.4;487.3;491.6
353;20200115_1700;535.7;469.5;469.5
354;20200115_1800;544.8;427.0;427.0
355;20200115_1900;481.1;470.7;470.7
356;20200115_2000;325.0;362.6;362.6
357;20200115_2100;321.3;436.5;436.5
358;20200115_2200;419.0;360.2;360.2
359;20200115_2300;409.5;438.8;438.8
360;20200116_0000;396.6;473.4;473.4
361;20200116_0100;359.3;414.6;414.6
362;20200116_0200;327.0;330.2;330.5
363;20200116_0300;328.5;284.8;305.3
364;20200116_0400;314.9;309.8;335.4
365;20200116_0500;311.4;309.8;309.8
366;20200116_0600;218.5;90.8;111.6
367;20200116_0700;365.2;0.0;0.0
368;20200116_0800;681.8;0.0;0.0
369;20200116_0900;592.1;0.0;0.0
370;20200116_1000;673.7;232.6;126.9
371;20200116_1100;0.0;0.0;0.0
372;20200116_1200;663.5;276.2;175.6
373;20200116_1300;674.3;281.2;143.5
374;20200116_1400;683.4;197.2;166.4
375;20200116_1500;306.0;72.2;72.2
376;20200116_1600;184.0;113.1;250.7
377;20200116_1700;314.7;181.6;255.9
378;20200116_1800;284.9;135.7;125.5
379;20200116_1900;443.9;9.0;8.4
380;20200116_2000;409.3;0.0;0.0
381;20200116_2100;355.2;0.0;0.0
382;20200116_2200;205.3;0.0;0.0
383;20200116_2300;377.0;0.0;0.0
384;20200117_0000;640.7;0.0;0.0
385;20200117_0100;591.3;0.0;0.0
386;20200117_0200;609.3;0.0;0.0
387;20200117_0300;535.1;0.0;0.0
388;20200117_0400;463.5;0.0;0.0
389;20200117_0500;587.6;0.0;0.0
390;20200117_0600;321.0;0.0;0.0
391;20200117_0700;439.7;0.0;0.0
392;20200117_0800;725.6;0.0;0.0
393;20200117_0900;0.0;0.0;0.0
394;20200117_1000;0.0;0.0;0.0
395;20200117_1100;0.0;0.0;0.0
396;20200117_1200;673.9;410.8;315.4
397;20200117_1300;934.2;90.7;43.6
398;20200117_1400;913.1;147.6;71.1
399;20200117_1500;705.9;0.0;0.0
400;20200117_1600;248.6;0.0;0.0
401;20200117_1700;502.5;53.5;11.7
402;20200117_1800;564.7;67.7;30.9
403;20200117_1900;581.7;60.6;15.5
404;20200117_2000;587.7;109.1;25.2
405;20200117_2100;691.6;5.2;1.3
406;20200117_2200;363.5;58.0;30.2
407;20200117_2300;240.6;0.0;0.0
408;20200118_0000;249.1;0.0;0.0
409;20200118_0100;564.4;30.2;26.3
410;20200118_0200;505.6;60.8;18.0
411;20200118_0300;811.6;0.0;0.0
412;20200118_0400;763.3;0.0;0.0
413;20200118_0500;772.1;0.0;0.0
414;20200118_0600;664.2;148.9;101.5
415;20200118_0700;474.2;0.0;0.0
416;20200118_0800;673.4;0.0;0.0
417;20200118_0900;217.4;0.0;0.0
418;20200118_1000;0.0;0.0;0.0
419;20200118_1100;0.0;0.0;0.0
420;20200118_1200;426.6;214.3;214.3
421;20200118_1300;417.8;185.1;185.1
422;20200118_1400;419.5;133.1;133.1
423;20200118_1500;376.2;294.3;327.5
424;20200118_1600;269.2;440.8;559.1
425;20200118_1700;359.0;466.5;466.5
426;20200118_1800;377.5;457.1;457.1
427;20200118_1900;361.8;439.8;439.8
428;20200118_2000;381.2;500.0;500.0
429;20200118_2100;357.7;470.9;470.9
430;20200118_2200;350.8;500.0;500.0
431;20200118_2300;315.3;489.4;510.6
432;20200119_0000;295.7;480.8;519.1
433;20200119_0100;272.7;455.2;537.9
434;20200119_0200;261.4;435.1;544.7
435;20200119_0300;251.7;408.6;538.8
436;20200119_0400;273.5;440.3;511.8
437;20200119_0500;239.5;385.8;481.8
438;20200119_0600;268.0;432.0;534.5
439;20200119_0700;305.0;173.4;176.0
440;20200119_0800;0.0;0.0;0.0
441;20200119_0900;0.0;0.0;0.0
442;20200119_1000;0.0;0.0;0.0
443;20200119_1100;0.0;0.0;0.0
444;20200119_1200;0.0;0.0;0.0
445;20200119_1300;0.0;0.0;0.0
446;20200119_1400;380.8;116.9;116.9
447;20200119_1500;340.8;282.8;347.3
448;20200119_1600;277.2;460.4;539.6
449;20200119_1700;366.7;500.0;500.0
450;20200119_1800;411.6;507.3;492.7
451;20200119_1900;411.1;507.5;492.5
452;20200119_2000;331.0;367.0;464.1
453;20200119_2100;466.4;251.9;233.8
454;20200119_2200;402.1;184.2;100.5
455;20200119_2300;496.1;129.0;73.5
456;20200120_0000;605.6;31.6;29.6
457;20200120_0100;525.4;35.0;32.9
458;20200120_0200;673.2;126.6;118.9
459;20200120_0300;626.4;118.5;111.3
460;20200120_0400;621.5;98.7;80.8
461;20200120_0500;602.0;39.0;33.6
462;20200120_0600;361.5;114.0;106.9
463;20200120_0700;581.6;0.0;0.0
464;20200120_0800;0.0;0.0;0.0
465;20200120_0900;374.4;45.5;45.5
466;20200120_1000;0.0;0.0;0.0
467;20200120_1100;315.3;73.3;73.3
468;20200120_1200;347.0;158.3;158.3
469;20200120_1300;316.5;229.3;229.3
470;20200120_1400;302.9;259.4;334.7
471;20200120_1500;334.3;385.5;466.1
472;20200120_1600;315.2;494.4;505.6
473;20200120_1700;428.4;500.0;500.0
474;20200120_1800;569.1;513.3;486.7
475;20200120_1900;512.9;514.5;485.5
476;20200120_2000;460.9;509.6;490.4
477;20200120_2100;373.7;500.0;500.0
478;20200120_2200;312.0;461.0;529.2
479;20200120_2300;327.5;438.9;506.4
480;20200121_0000;574.3;466.8;306.4
481;20200121_0100;577.0;472.7;314.1
482;20200121_0200;560.7;479.4;324.0
483;20200121_0300;469.0;488.9;390.8
484;20200121_0400;435.4;407.8;346.1
485;20200121_0500;245.8;401.4;561.4
486;20200121_0600;257.4;386.7;357.8
487;20200121_0700;530.3;441.2;240.7
488;20200121_0800;421.4;308.7;188.4
489;20200121_0900;516.4;186.8;133.9
490;20200121_1000;566.5;198.5;102.4
491;20200121_1100;595.6;217.0;111.9
492;20200121_1200;451.3;247.9;122.4
493;20200121_1300;387.8;307.1;186.7
494;20200121_1400;418.2;391.3;158.0
495;20200121_1500;370.4;535.0;267.2
496;20200121_1600;574.4;372.7;91.6
497;20200121_1700;742.7;224.5;130.3
498;20200121_1800;858.0;243.1;87.0
499;20200121_1900;708.0;313.5;110.7
500;20200121_2000;685.2;280.0;123.6
501;20200121_2100;716.2;257.8;101.3
502;20200121_2200;611.1;227.8;129.8
503;20200121_2300;531.3;193.5;107.5
504;20200122_0000;400.8;171.8;152.5
505;20200122_0100;391.0;166.8;157.5
506;20200122_0200;392.7;173.8;164.6
507;20200122_0300;402.9;185.5;151.2
508;20200122_0400;621.4;314.6;76.9
509;20200122_0500;338.1;485.0;198.8
510;20200122_0600;301.5;478.4;452.1
511;20200122_0700;805.6;0.8;0.2
512;20200122_0800;709.1;0.0;0.0
513;20200122_0900;861.4;0.0;0.0
514;20200122_1000;909.8;0.0;0.0
515;20200122_1100;811.5;176.2;96.0
516;20200122_1200;611.6;230.7;118.5
517;20200122_1300;574.0;233.2;95.0
518;20200122_1400;463.6;285.1;263.4
519;20200122_1500;435.3;375.7;164.7
520;20200122_1600;638.7;324.7;78.5
521;20200122_1700;297.5;482.9;377.6
522;20200122_1800;299.0;219.9;250.0
523;20200122_1900;310.7;206.7;298.3
524;20200122_2000;356.9;165.2;165.2
525;20200122_2100;363.2;89.9;53.4
526;20200122_2200;173.8;0.0;0.0
527;20200122_2300;580.0;0.0;0.0
528;20200123_0000;642.2;0.0;0.0
529;20200123_0100;496.3;0.0;0.0
530;20200123_0200;709.0;0.0;0.0
531;20200123_0300;651.0;0.0;0.0
532;20200123_0400;461.6;0.0;0.0
533;20200123_0500;389.7;0.0;0.0
534;20200123_0600;344.3;0.0;0.0
535;20200123_0700;577.4;0.0;0.0
536;20200123_0800;551.3;0.0;0.0
537;20200123_0900;0.0;0.0;0.0
538;20200123_1000;0.0;0.0;0.0
539;20200123_1100;612.7;406.4;314.3
540;20200123_1200;610.9;421.6;330.2
541;20200123_1300;0.0;0.0;0.0
542;20200123_1400;0.0;0.0;0.0
543;20200123_1500;671.8;186.5;150.2
544;20200123_1600;73.1;1.2;1.1
545;20200123_1700;289.9;124.2;217.4
546;20200123_1800;264.3;149.8;320.6
547;20200123_1900;361.7;142.8;133.1
548;20200123_2000;284.4;75.6;70.2
549;20200123_2100;274.4;69.3;64.9
550;20200123_2200;240.1;0.0;0.0
551;20200123_2300;428.8;0.0;0.0
552;20200124_0000;593.5;0.0;0.0
553;20200124_0100;552.3;0.0;0.0
554;20200124_0200;552.0;0.0;0.0
555;20200124_0300;460.1;0.0;0.0
556;20200124_0400;378.0;0.0;0.0
557;20200124_0500;411.8;0.0;0.0
558;20200124_0600;0.0;0.0;0.0
559;20200124_0700;411.9;0.0;0.0
560;20200124_0800;789.1;0.0;0.0
561;20200124_0900;795.7;0.0;0.0
562;20200124_1000;0.0;0.0;0.0
563;20200124_1100;0.0;0.0;0.0
564;20200124_1200;906.4;0.0;0.0
565;20200124_1300;0.0;0.0;0.0
566;20200124_1400;627.9;0.0;0.0
567;20200124_1500;658.6;367.4;225.4
568;20200124_1600;36.5;0.0;0.0
569;20200124_1700;202.7;85.1;140.1
570;20200124_1800;265.4;94.3;94.3
571;20200124_1900;273.2;0.0;0.0
572;20200124_2000;250.2;0.0;0.0
573;20200124_2100;214.0;0.0;0.0
574;20200124_2200;140.5;0.0;0.0
575;20200124_2300;318.7;0.0;0.0
576;20200125_0000;450.0;0.0;0.0
577;20200125_0100;354.3;0.0;0.0
578;20200125_0200;604.5;0.0;0.0
579;20200125_0300;112.7;52.4;97.9
580;20200125_0400;337.5;0.0;0.0
581;20200125_0500;505.3;0.0;0.0
582;20200125_0600;468.5;0.0;0.0
583;20200125_0700;560.3;0.0;0.0
584;20200125_0800;0.0;0.0;0.0
585;20200125_0900;0.0;0.0;0.0
586;20200125_1000;546.4;382.1;286.8
587;20200125_1100;748.5;0.0;0.0
588;20200125_1200;649.9;0.0;0.0
589;20200125_1300;738.7;544.5;451.4
590;20200125_1400;650.4;0.0;0.0
591;20200125_1500;0.0;0.0;0.0
592;20200125_1600;587.5;0.0;0.0
593;20200125_1700;113.4;0.0;0.0
594;20200125_1800;288.2;0.0;0.0
595;20200125_1900;322.5;0.0;0.0
596;20200125_2000;299.7;0.0;0.0
597;20200125_2100;266.4;0.0;0.0
598;20200125_2200;364.1;0.0;0.0
599;20200125_2300;663.9;0.0;0.0
600;20200126_0000;653.0;0.0;0.0
601;20200126_0100;672.1;0.0;0.0
602;20200126_0200;702.6;0.0;0.0
603;20200126_0300;690.0;0.0;0.0
604;20200126_0400;644.9;0.0;0.0
605;20200126_0500;554.8;0.0;0.0
606;20200126_0600;486.3;0.0;0.0
607;20200126_0700;0.0;0.0;0.0
608;20200126_0800;756.3;225.3;164.8
609;20200126_0900;941.1;23.9;12.1
610;20200126_1000;0.0;0.0;0.0
611;20200126_1100;0.0;0.0;0.0
612;20200126_1200;588.2;340.5;340.3
613;20200126_1300;416.0;295.9;295.9
614;20200126_1400;0.0;0.0;0.0
615;20200126_1500;0.0;0.0;0.0
616;20200126_1600;399.6;35.3;33.2
617;20200126_1700;208.2;134.2;315.1
618;20200126_1800;290.7;179.5;223.8
619;20200126_1900;364.2;119.0;92.4
620;20200126_2000;330.2;17.0;15.9
621;20200126_2100;273.5;0.0;0.0
622;20200126_2200;473.8;0.0;0.0
623;20200126_2300;732.1;0.0;0.0
624;20200127_0000;603.8;0.0;0.0
625;20200127_0100;647.8;0.0;0.0
626;20200127_0200;627.0;0.0;0.0
627;20200127_0300;536.8;0.0;0.0
628;20200127_0400;378.8;0.0;0.0
629;20200127_0500;441.3;0.0;0.0
630;20200127_0600;53.5;0.0;0.0
631;20200127_0700;545.4;0.0;0.0
632;20200127_0800;0.0;0.0;0.0
633;20200127_0900;0.0;0.0;0.0
634;20200127_1000;0.0;0.0;0.0
635;20200127_1100;603.7;0.0;0.0
636;20200127_1200;295.6;0.0;0.0
637;20200127_1300;303.2;0.0;0.0
638;20200127_1400;0.0;0.0;0.0
639;20200127_1500;601.8;0.0;0.0
640;20200127_1600;237.2;0.0;0.0
641;20200127_1700;228.3;66.7;58.9
642;20200127_1800;331.6;67.4;53.2
643;20200127_1900;337.0;0.0;0.0
644;20200127_2000;291.8;0.0;0.0
645;20200127_2100;272.1;0.0;0.0
646;20200127_2200;277.9;0.0;0.0
647;20200127_2300;649.2;0.0;0.0
648;20200128_0000;759.2;0.0;0.0
649;20200128_0100;787.4;0.0;0.0
650;20200128_0200;761.9;0.0;0.0
651;20200128_0300;711.5;0.0;0.0
652;20200128_0400;577.2;0.0;0.0
653;20200128_0500;355.6;0.0;0.0
654;20200128_0600;220.2;0.0;0.0
655;20200128_0700;615.4;0.0;0.0
656;20200128_0800;808.0;0.0;0.0
657;20200128_0900;952.2;4.2;2.1
658;20200128_1000;774.6;333.7;265.9
659;20200128_1100;759.6;342.3;270.4
660;20200128_1200;700.6;199.1;189.3
661;20200128_1300;0.0;0.0;0.0
662;20200128_1400;553.2;262.2;200.1
663;20200128_1500;668.0;0.0;0.0
664;20200128_1600;166.5;78.1;144.6
